1,0,"adlasso",1000,200,500,-4.17301903154147,-3.35240721749272,24.4782856261263,0.476793057149851,1e-04,1,TRUE,200
2,0.5,"adlasso",1000,200,500,-3.15674275008333,-1.89711998488588,66.3965787737574,0.89416095021396,1e-04,1,TRUE,200
3,0.5,"adlasso",1000,200,500,-4.02515481669952,-2.07944154167984,93.5690297620906,0.801338544021247,1e-04,1,TRUE,200
1,0,"adlasso",1000,200,500,-1.47700793247213,-0.994252273343867,48.5546447386698,0.890898036051121,1e-04,2,TRUE,200
2,0.5,"adlasso",1000,200,500,-1.39044388398834,-0.588787165235703,136.15390519454,1.54115808221177,1e-04,2,TRUE,200
3,0.5,"adlasso",1000,200,500,-0.300603633186839,-0.06720874969345,347.268599040959,4.25454381723762,1e-04,2,TRUE,200
