4,0,"scad",20,200,400,-0.249040938874848,-0.673344553263766,-63.0143382510896,1.08901057046744,1e-04,1,TRUE,100
4,0,"scad",30,200,400,-0.0835460862421671,-0.27443684570176,-69.5572633373875,1.66554926172806,1e-04,1,TRUE,100
